id,era,typology,total_floor_area_m2,is_high_potential,grid_id,baseline_energy_kwh,R1_savings_kwh,R2_savings_kwh,R3_savings_kwh,R4_savings_kwh,R5_savings_kwh,R5_heating_savings_kwh,R5_cooling_savings_kwh
1026036011,era3,midrise,6937.27,1,643,1043435.30,19563.10,22684.87,3399.26,149498.17,163025.85,103157.20,13458.30
1026036012,era3,midrise,7502.85,1,643,1128503.90,21158.04,24534.32,3676.40,161686.42,176316.98,111567.38,14555.53
1026036013,era3,midrise,12343.04,1,643,1856517.26,34807.37,40361.74,6048.09,265992.51,290061.44,183541.00,23945.50
1026036014,era3,midrise,5638.95,1,643,848154.37,15901.84,18439.37,2763.09,121519.37,132515.32,83851.19,10939.56
1026036015,era3,midrise,3805.80,1,643,572430.60,10732.36,12444.97,1864.84,82014.99,89436.30,56592.25,7383.25
1026036016,era3,midrise,8470.57,1,643,1274058.56,23887.01,27698.76,4150.58,182540.78,199058.39,125957.38,16432.91
1026036017,era3,midrise,5900.37,1,643,887474.56,16639.04,19294.21,2891.18,127152.97,138658.70,87738.50,11446.72
1026036018,era3,midrise,4822.10,1,643,725292.44,13598.32,15768.27,2362.83,103916.25,113319.35,71704.63,9354.87
1026036019,era3,midrise,2337.28,1,643,351549.78,6591.13,7642.91,1145.27,50368.38,54926.08,34755.35,4534.32
1026036020,era3,midrise,4705.38,1,643,707735.98,13269.17,15386.59,2305.64,101400.94,110576.43,69969.00,9128.44
1026036021,era3,midrise,4892.97,1,643,735951.22,13798.18,16000.01,2397.56,105443.50,114984.80,72758.46,9492.36
1026036022,era3,midrise,5786.14,1,643,870292.90,16316.91,18920.68,2835.21,124691.32,135974.29,86039.90,11225.11
1026036023,era3,midrise,2909.12,1,644,437561.48,8203.72,9512.82,1425.47,62691.54,68364.32,43258.61,5643.69
1026036024,era3,midrise,2425.09,1,644,364757.23,6838.75,7930.04,1188.29,52260.69,56989.62,36061.09,4704.67
1026036025,era3,midrise,2875.76,1,644,432542.89,8109.64,9403.74,1409.12,61972.63,67580.36,42762.55,5578.97
1026036034,era3,highrise,56912.39,1,644,8560192.57,160492.94,186103.52,27887.07,1226462.00,1337441.17,846287.24,110410.04
1026036035,era3,highrise,40887.54,1,603,6149894.45,115302.86,133702.26,20034.89,881126.49,960857.19,607997.72,79321.83
1026036036,era3,highrise,22790.53,1,603,3427923.32,64269.29,74525.03,11167.36,491135.92,535577.45,338895.18,44213.63
1026036037,era2,highrise,24701.45,1,602,5222627.98,256154.04,117578.90,157348.24,1393655.81,1805428.98,1432437.09,271468.94
1026036038,era2,highrise,22988.81,1,602,4860524.94,238393.96,109426.74,146438.72,1297028.66,1680252.12,1333121.09,252647.02
1026036039,era3,highrise,40887.29,1,603,6149856.95,115302.16,133701.44,20034.77,881121.10,960851.32,607994.00,79321.34
1026036040,era2,highrise,40880.41,1,602,8643344.46,423929.85,194590.75,260408.21,2306472.73,2987949.17,2370654.98,449275.71
1026039859,era3,midrise,7813.30,1,684,1175198.98,22033.51,25549.49,3828.52,168376.61,183612.55,116183.77,15157.80
1026039861,era3,lowrise,30496.57,1,725,4586989.47,86000.33,99723.78,14943.32,657201.08,716669.40,453484.00,59163.35
1026039862,era3,midrise,6269.50,1,725,942994.95,17679.99,20501.27,3072.06,135107.72,147333.25,93227.47,12162.83
1026039863,era3,lowrise,40475.43,1,725,6087909.48,114140.71,132354.66,19832.96,872245.52,951172.60,601869.64,78522.33
1026039864,era3,midrise,13229.73,1,726,1989884.14,37307.84,43261.22,6482.57,285100.68,310898.65,196726.09,25665.68
1026039865,era3,midrise,6362.48,1,726,956980.73,17942.19,20805.31,3117.62,137111.44,149518.28,94610.08,12343.21
1026039866,era3,midrise,6929.14,1,726,1042212.24,19540.17,22658.29,3395.28,149322.97,162834.79,103036.31,13442.53
1026039867,era3,lowrise,43120.37,1,725,6485734.91,121599.44,141003.61,21128.98,929243.97,1013328.70,641199.90,83653.52
1026039868,era3,midrise,5911.68,1,767,889175.04,16670.94,19331.19,2896.72,127396.70,138924.48,87906.68,11468.66
1026039869,era3,midrise,11988.59,1,767,1803204.36,33807.82,39202.69,5874.41,258354.11,281731.86,178270.33,23257.86
1026039870,era3,midrise,2427.32,1,767,365092.65,6845.04,7937.34,1189.39,52308.75,57042.02,36094.25,4709.00
1026039871,era3,midrise,2015.97,0,767,303221.42,5685.04,6592.22,987.83,43444.15,47375.29,29977.47,3910.98
1026039872,era3,lowrise,44085.08,1,766,6630837.41,124319.93,144158.21,21601.69,950033.47,1035999.38,655545.14,85525.06
1026039873,era3,highrise,41387.45,1,808,6225086.56,116712.61,135336.96,20279.85,891899.55,972605.07,615431.38,80291.65
1026039874,era3,highrise,38959.38,1,808,5859880.82,109865.45,127397.17,19090.10,839574.64,915545.43,579325.98,75581.20
1026039876,era3,midrise,5740.11,1,808,863369.62,16187.11,18770.16,2812.65,123699.37,134892.58,85355.44,11135.81
1026039877,era3,lowrise,21589.66,1,808,3247300.37,60882.84,70598.19,10578.93,465257.17,507357.01,321038.24,41883.94
1026039878,era3,midrise,7764.59,1,808,1167871.95,21896.14,25390.21,3804.65,167326.91,182467.86,115459.45,15063.30
1026039879,era2,lowrise,27685.99,1,808,5853648.64,287103.72,131785.31,176359.76,1562043.56,2023569.01,1605510.56,304269.03
1026039880,era2,lowrise,20594.52,1,807,4354298.31,213565.17,98029.92,131187.09,1161942.82,1505253.47,1194276.21,226333.77
1026039881,era2,highrise,26681.03,1,807,5641169.43,276682.28,127001.70,169958.16,1505343.71,1950116.48,1547232.93,293224.52
1026039882,era2,highrise,17197.89,1,807,3636149.50,178342.12,81861.96,109550.56,970304.95,1256993.78,997305.64,189004.81
1026039883,era3,highrise,17971.29,1,807,2703061.66,50679.04,58766.12,8805.93,387281.30,422325.32,267233.08,34864.30
1026039884,era3,highrise,18182.28,1,807,2734796.31,51274.03,59456.06,8909.32,391828.13,427283.58,270370.50,35273.62
1026039885,era3,midrise,11517.27,1,807,1732312.02,32478.70,37661.47,5643.46,248197.17,270655.85,171261.80,22343.50
1026039886,era3,midrise,11017.79,1,807,1657185.95,31070.17,36028.17,5398.72,237433.37,258918.07,163834.54,21374.51
1026039887,era3,midrise,11545.76,1,807,1736597.18,32559.04,37754.64,5657.42,248811.13,271325.36,171685.45,22398.77
1026039888,era3,lowrise,37553.12,1,807,5648364.59,105899.80,122798.70,18401.03,809269.74,882498.32,558414.89,72853.05
1026039889,era3,lowrise,29849.58,1,807,4489675.17,84175.82,97608.13,14626.29,643258.45,701465.13,443863.25,57908.19
1026039890,era2,midrise,16142.05,1,808,3412913.58,167393.06,76836.16,102824.86,910734.46,1179822.43,936077.48,177401.13
1026075856,era2,lowrise,3649.38,1,684,771589.13,37844.07,17371.05,23246.55,205898.02,266733.18,211627.55,40106.69
1026075857,era3,midrise,7687.97,1,643,1156346.96,21680.08,25139.66,3767.11,165675.75,180667.30,114320.11,14914.66
1026126559,era3,lowrise,2587.22,0,669,389143.21,7295.96,8460.21,1267.74,55754.59,60799.67,38471.96,5019.21
1026126560,era3,lowrise,2588.26,0,669,389300.77,7298.89,8463.61,1268.25,55777.00,60824.11,38487.43,5021.22
1026126561,era3,lowrise,2587.88,0,669,389243.57,7297.82,8462.37,1268.06,55768.81,60815.18,38481.78,5020.49
1026126562,era3,lowrise,2588.01,0,669,389263.16,7298.19,8462.79,1268.12,55771.62,60818.24,38483.71,5020.74
1026126563,era2,lowrise,2579.50,0,669,545383.48,26749.42,12278.42,16431.42,145535.39,188535.65,149585.21,28348.70
1026126564,era3,lowrise,1304.76,0,669,196248.66,3679.42,4266.57,639.33,28117.58,30661.86,19401.78,2531.23
1026126565,era2,lowrise,2866.62,1,669,606089.08,29726.85,13645.11,18260.37,161734.70,209521.26,166235.29,31504.15
1026126566,era3,lowrise,2872.13,1,669,431996.38,8099.41,9391.87,1407.34,61894.40,67495.06,42708.57,5571.93
1026126567,era2,lowrise,899.85,0,669,190254.75,9331.44,4283.29,5732.04,50769.54,65770.04,52182.30,9889.35
1026126569,era3,lowrise,912.74,0,669,137285.14,2573.93,2984.66,447.24,19669.55,21449.39,13572.44,1770.72
1026126570,era3,lowrise,2200.05,0,669,330910.15,6204.14,7194.16,1078.02,47411.08,51701.18,32714.74,4268.10
1026126571,era3,lowrise,4828.77,1,629,726295.51,13617.13,15790.08,2366.10,104059.99,113476.10,71803.81,9367.81
1026126572,era2,lowrise,6853.73,1,671,1449084.04,71073.18,32623.75,43658.26,386687.45,500939.13,397447.80,75322.49
1026126573,era1,lowrise,2934.57,1,670,766540.12,54260.20,29785.89,31928.12,262761.40,360570.62,283596.84,56607.86
1026126574,era2,highrise,12463.37,1,670,2635130.19,129245.15,59325.64,79391.67,703183.34,910947.71,722750.83,136972.44
1026126575,era1,lowrise,6580.20,1,670,1718813.01,121667.90,66789.03,71592.58,589191.11,808509.17,635910.53,126932.06
1026126576,era2,lowrise,1988.66,0,670,420462.69,20622.40,9466.02,12667.76,112200.20,145351.16,115322.39,21855.37
1026126577,era2,lowrise,1833.44,0,670,387643.76,19012.77,8727.17,11679.01,103442.68,134006.13,106321.19,20149.51
1026126578,era2,lowrise,3994.30,1,670,844515.04,41420.89,19012.87,25443.69,225358.41,291943.39,231629.46,43897.36
1026126584,era2,lowrise,1633.67,0,670,345407.61,16941.16,7776.27,10406.48,92171.66,119404.94,94736.52,17954.03
1026126585,era2,lowrise,971.63,0,670,205430.96,10075.80,4624.96,6189.28,54819.36,71016.44,56344.82,10678.21
1026126586,era2,lowrise,1915.63,0,671,405021.30,19865.08,9118.40,12202.56,108079.84,140013.40,111087.38,21052.77
1026126587,era2,lowrise,2065.06,0,670,436614.73,21414.67,9829.69,13154.43,116510.69,150935.24,119752.83,22695.01
1026126588,era2,lowrise,1337.41,0,670,282767.96,13868.94,6366.07,8519.30,75456.67,97751.30,77556.41,14698.14
1026126589,era2,lowrise,1223.03,0,670,258584.40,12682.82,5821.62,7790.70,69003.35,89391.26,70923.51,13441.10
1026126590,era2,lowrise,1782.67,0,670,376909.12,18486.29,8485.51,11355.61,100578.24,130295.35,103377.03,19591.54
1026126591,era2,lowrise,679.83,0,670,143737.36,7049.84,3235.99,4330.52,38356.01,49688.77,39423.34,7471.33
1026126592,era2,lowrise,2002.42,0,670,423371.60,20765.10,9531.52,12755.42,112976.54,146356.88,116120.34,22006.60
1026139853,era3,lowrise,4426.99,1,708,665864.08,12484.11,14476.26,2169.23,95401.63,104034.26,65829.34,8588.36
1026139854,era3,lowrise,4426.24,1,708,665751.36,12482.00,14473.80,2168.86,95385.47,104016.64,65818.19,8586.91
1026139855,era3,lowrise,4426.29,1,708,665758.51,12482.14,14473.97,2168.88,95386.55,104017.82,65818.93,8587.00
1026139856,era2,lowrise,4426.26,1,707,935843.69,45900.32,21069.00,28195.28,249729.59,323515.34,256678.82,48644.60
1026139857,era2,lowrise,4425.95,1,707,935779.08,45897.10,21067.52,28193.30,249712.10,323492.69,256660.84,48641.19
1026139858,era2,lowrise,4426.33,1,707,935859.19,45901.04,21069.33,28195.72,249733.54,323520.46,256682.88,48645.37
1026139859,era3,lowrise,4426.32,1,707,665762.46,12482.22,14474.07,2168.90,95387.20,104018.52,65819.38,8587.06
1026139860,era2,lowrise,4426.32,1,707,935856.16,45900.94,21069.28,28195.66,249732.97,323519.73,256682.30,48645.26
1026139861,era2,lowrise,4427.30,1,707,936064.65,45911.10,21073.95,28201.90,249788.27,323591.36,256739.13,48656.03
1026139862,era2,lowrise,4426.68,1,748,935932.44,45904.67,21071.00,28197.95,249753.29,323546.04,256703.17,48649.21
1026139863,era3,lowrise,2550.21,0,707,383577.76,7191.59,8339.19,1249.60,54957.03,59929.93,37921.62,4947.41
1026139864,era3,lowrise,2550.04,0,708,383551.45,7191.11,8338.63,1249.52,54953.36,59925.94,37919.09,4947.08
1026139865,era3,lowrise,2550.82,0,708,383668.45,7193.31,8341.18,1249.90,54970.17,59944.27,37930.69,4948.59
1026139866,era3,lowrise,2311.38,0,708,347653.95,6518.09,7558.21,1132.58,49810.24,54317.43,34370.22,4484.08
1026139867,era3,lowrise,2311.85,0,708,347725.92,6519.42,7559.75,1132.81,49820.37,54328.47,34377.21,4484.99
1026139868,era3,lowrise,2143.20,0,708,322359.13,6043.82,7008.26,1050.17,46185.96,50365.20,31869.38,4157.81
1026139869,era2,lowrise,5317.70,1,707,1124320.96,55144.55,25312.25,33873.75,300024.63,388670.69,308373.42,58441.52
1026139870,era2,lowrise,9085.23,1,707,1920889.91,94213.84,43245.69,57872.92,512588.68,664039.46,526852.49,99846.68
1026139871,era2,lowrise,5969.48,1,748,1262127.58,61903.51,28414.72,38025.59,336798.06,436309.29,346170.15,65604.59
1026249938,era1,highrise,51177.40,1,889,13368049.33,946270.13,519450.61,556810.11,4582424.40,6288167.14,4945783.94,987212.05
1026249939,era2,highrise,144543.53,1,889,30560839.01,1498916.41,688027.20,920742.29,8155145.96,10564686.61,8382079.30,1588533.39
1026250338,era1,highrise,50542.67,1,889,13202251.67,934533.97,513008.10,549904.25,4525590.67,6210177.86,4884443.63,974968.10
1026250339,era1,highrise,37262.07,1,889,9733226.17,688975.67,378210.01,405411.32,3336445.75,4578390.54,3601006.44,718785.33
1026250340,era2,highrise,27230.14,1,889,5757269.48,282376.55,129615.47,173455.99,1536324.50,1990250.93,1579075.82,299259.24
1026250341,era1,highrise,32628.61,1,889,8522919.62,603303.00,331180.39,354999.28,2921565.74,4009077.31,3153228.87,629405.89
1026250342,era1,highrise,32626.10,1,889,8522262.78,603256.59,331154.91,354971.97,2921340.99,4008768.91,3152986.30,629357.47
1026250343,era2,highrise,14874.73,1,889,3144964.07,154250.95,70803.71,94752.03,839232.27,1087194.02,862585.59,163473.28
1026250344,era1,highrise,14874.68,1,889,3885414.99,275032.83,150978.00,161836.52,1331878.85,1827651.93,1437489.08,286932.58
1026250345,era2,highrise,14879.18,1,889,3145905.15,154297.10,70824.90,94780.38,839483.34,1087519.27,862843.65,163522.19
1026250346,era2,highrise,14874.63,1,889,3144942.70,154249.91,70803.24,94751.39,839226.62,1087186.71,862579.79,163472.18
1026250347,era1,highrise,18532.28,1,889,4840816.47,342661.86,188102.64,201631.21,1659380.35,2277061.24,1790959.54,357487.68
1026250348,era2,highrise,18522.79,1,889,3916273.00,192081.33,88168.48,117990.17,1045055.81,1353830.72,1074136.59,203565.46
1026250349,era2,highrise,37991.12,1,889,8032462.43,393967.91,180837.73,242003.43,2143458.99,2776770.96,2203105.05,417522.41
1026250350,era2,highrise,37994.28,1,889,8033131.63,394000.68,180852.77,242023.56,2143637.28,2777001.93,2203288.30,417557.14
1026250351,era1,highrise,37991.30,1,889,9923706.20,702459.14,385611.69,413345.34,3401741.00,4667991.03,3671479.23,732852.18
1026484195,era2,lowrise,571.85,0,830,120906.67,5930.08,2722.01,3642.68,32263.78,41796.52,33161.58,6284.63
1026484196,era2,lowrise,2963.13,1,830,626494.81,30727.66,14104.50,18875.14,167179.79,216575.17,171831.91,32564.80
1026484197,era2,lowrise,2835.52,1,830,599514.20,29404.34,13497.08,18062.26,159980.04,207248.16,164431.80,31162.36
1026484198,era2,lowrise,1449.41,0,789,306449.72,15030.38,6899.19,9232.74,81775.71,105937.38,84051.29,15929.02
1026484199,era2,lowrise,5530.19,1,830,1169247.85,57348.07,26323.70,35227.31,312013.32,404201.59,320695.72,60776.79
1026484200,era2,lowrise,287.12,0,830,60705.89,2977.43,1366.69,1828.95,16199.31,20985.60,16650.09,3155.45
1026484201,era2,lowrise,1483.43,0,789,313642.03,15383.17,7061.13,9449.45,83695.12,108423.90,86024.11,16302.90
1026505183,era2,lowrise,3860.23,1,831,816168.11,40030.59,18374.69,24589.67,217794.18,282144.21,223854.74,42423.93
1026505184,era3,lowrise,3860.86,1,831,580712.18,10887.63,12625.01,1891.82,83201.53,90730.21,57410.99,7490.07
1026505185,era3,lowrise,3861.44,1,830,580799.48,10889.26,12626.91,1892.11,83214.03,90743.84,57419.61,7491.19
1026505186,era3,lowrise,3580.06,1,830,538476.48,10095.77,11706.80,1754.23,77150.29,84131.41,53235.49,6945.32
1026505189,era2,lowrise,3247.24,1,831,686563.23,33673.88,15456.86,20684.92,183209.28,237340.77,188307.45,35687.17
1026505190,era2,lowrise,2094.36,0,831,442811.57,21718.51,9969.15,13341.07,118163.79,153076.77,121451.94,23017.02
1026505191,era2,lowrise,3865.85,1,831,817357.55,40088.86,18401.45,24625.46,218111.26,282554.98,224180.64,42485.69
1026505192,era2,lowrise,4428.69,1,831,936358.65,45925.52,21080.56,28210.76,249866.69,323692.95,256819.73,48671.30
1026505193,era3,lowrise,4557.96,1,831,685562.18,12853.45,14904.53,2233.40,98224.04,107112.06,67776.87,8842.44
1026505210,era2,lowrise,2563.15,0,831,541927.18,26579.87,12200.59,16327.27,144612.92,187340.63,148637.07,28169.02
1026505211,era2,lowrise,2561.91,0,831,541664.21,26567.01,12194.69,16319.37,144542.96,187250.00,148565.16,28155.39
1026505212,era2,lowrise,2563.17,0,831,541929.98,26580.07,12200.69,16327.39,144614.05,187342.10,148638.23,28169.24
1026505213,era2,lowrise,2648.52,0,831,559975.99,27465.15,12606.96,16871.07,149429.50,193580.33,153587.67,29107.23
1026505214,era2,lowrise,2648.52,0,831,559977.44,27465.15,12606.96,16871.07,149429.50,193580.33,153587.67,29107.23
1026505215,era2,lowrise,2648.53,0,831,559978.91,27465.26,12607.00,16871.14,149430.06,193581.06,153588.25,29107.34
1026505216,era2,lowrise,2613.90,0,831,552655.97,27106.14,12442.16,16650.54,147476.24,191049.95,151580.06,28726.76
1026505217,era2,lowrise,2614.73,0,831,552833.16,27114.75,12446.11,16655.83,147523.07,191110.62,151628.19,28735.88
1026505218,era2,midrise,2614.15,0,831,552709.39,27108.74,12443.35,16652.14,147490.34,191068.22,151594.56,28729.51
1026505219,era2,lowrise,2267.46,0,831,479410.07,23513.56,10793.11,14443.72,127930.09,165728.65,131490.01,24919.39
1026505220,era2,lowrise,2267.68,0,831,479455.57,23515.84,10794.16,14445.12,127942.51,165744.73,131502.76,24921.80
1026505221,era2,midrise,2262.00,0,831,478255.70,23456.94,10767.12,14408.94,127622.04,165329.58,131173.38,24859.38
1026505222,era2,midrise,2267.48,0,830,479413.86,23513.77,10793.20,14443.85,127931.22,165730.11,131491.17,24919.61
1026505223,era2,midrise,2614.16,0,831,552711.61,27108.84,12443.40,16652.20,147490.91,191068.95,151595.14,28729.62
1026505224,era2,midrise,2614.67,0,831,552819.39,27114.13,12445.83,16655.45,147519.68,191106.23,151624.71,28735.22
1026505225,era2,midrise,2913.62,1,830,616026.44,30214.24,13868.83,18559.76,164386.44,212956.49,168960.82,32020.68
1026505226,era1,lowrise,2841.54,1,830,742238.26,52540.07,28841.63,30915.96,254431.49,349140.02,274606.43,54813.31
1026505227,era1,lowrise,2841.34,1,830,742186.67,52536.38,28839.60,30913.78,254413.58,349115.45,274587.10,54809.45
1026505228,era2,lowrise,2841.55,1,830,600789.53,29466.87,13525.78,18100.67,160320.25,207688.89,164781.48,31228.63
1026505229,era2,lowrise,3458.85,1,831,731303.98,35868.27,16464.13,22032.87,195148.32,252807.35,200578.71,38012.76
1026505230,era2,lowrise,3238.72,1,831,684762.51,33585.53,15416.31,20630.65,182728.58,236718.04,187813.37,35593.53
1026505231,era2,lowrise,2840.44,1,831,600554.56,29455.36,13520.49,18093.60,160257.62,207607.76,164717.12,31216.44
1026505232,era1,lowrise,2841.55,1,830,742240.47,52540.26,28841.73,30916.06,254432.39,349141.25,274607.39,54813.50
1026505233,era1,lowrise,2661.80,1,830,695289.98,49216.68,27017.27,28960.38,238337.57,327055.37,257236.35,51346.12
1026505234,era3,lowrise,2758.76,1,830,414945.55,7779.70,9021.15,1351.79,59451.28,64830.86,41022.76,5351.99
1026505235,era2,lowrise,2529.33,0,830,534776.95,26229.15,12039.61,16111.83,142704.80,184868.73,146675.85,27797.34
1026505236,era2,midrise,1634.06,0,830,345489.71,16945.20,7778.13,10408.96,92193.67,119433.45,94759.14,17958.32
1026505237,era2,midrise,1633.62,0,830,345396.54,16940.64,7776.03,10406.16,92168.84,119401.29,94733.62,17953.48
1026505238,era2,lowrise,1228.85,0,830,259816.69,12743.17,5849.33,7827.77,69331.72,89816.65,71261.01,13505.06
1026526562,era3,lowrise,8891.06,1,708,1337304.25,25072.79,29073.77,4356.62,191602.34,208939.91,132210.06,17248.66
1028597924,era2,lowrise,4155.57,1,750,878612.95,43093.26,19780.51,26470.98,234457.26,303730.61,240981.50,45669.71
1028597925,era2,lowrise,5079.62,1,750,1073983.34,52675.66,24178.99,32357.18,286592.16,371269.43,294567.16,55825.02
1028597926,era2,lowrise,5080.85,1,750,1074243.15,52688.41,24184.85,32365.01,286661.56,371359.33,294638.49,55838.54
1028597927,era3,lowrise,4000.74,1,751,601751.53,11282.09,13082.42,1960.36,86215.95,94017.39,59491.00,7761.44
1028597928,era3,lowrise,4000.55,1,750,601722.56,11281.55,13081.80,1960.27,86211.85,94012.93,59488.18,7761.07
1028597929,era3,lowrise,3999.02,1,750,601492.03,11277.24,13076.80,1959.52,86178.88,93976.97,59465.43,7758.10
1028597930,era2,lowrise,3999.77,1,750,845672.08,41477.61,19038.91,25478.53,225667.02,292343.19,231946.66,43957.47
